league,team,scope,cenario_lay,descricao,jogos,hit_rate,wilson_lo,wilson_hi,edge_vs_liga,confidence_weight,lay_score,flag_candidato,perde_3plus,perde_3plus_hi,ganha_3plus,ganha_3plus_hi,zero_zero,zero_zero_hi,sem_marcar,sem_marcar_hi,perde_sem_marcar,perde_sem_marcar_hi,vol_std_diff_golos,vol_std_total_golos,vol_std_pontos,vol_cv_golos_marcados
D1,Ein Frankfurt,Casa,Lay Empate,Jogo termina empatado,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.08974358974358973,0.0,3.05085107923876,False,0.07692307692307693,0.3331453392824736,0.15384615384615385,0.4223517050863101,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,1.8621105287554158,1.8747780933775293,1.3674145257408599,0.63305303385048
D1,Freiburg,Casa,Lay Derrota,Equipa perde o jogo,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.14957264957264954,0.0,3.05085107923876,False,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,1.3888823142513682,1.327898192433236,1.2064913185660093,0.5559026693385972
D1,Freiburg,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.11965811965811968,0.0,3.05085107923876,False,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,1.3888823142513682,1.327898192433236,1.2064913185660093,0.5559026693385972
D1,Heidenheim,Casa,Lay Vitória,Equipa vence o jogo,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.29914529914529914,0.0,3.05085107923876,False,0.23076923076923078,0.5025687399512693,0.0,0.22810184305529166,0.0,0.22810184305529166,0.38461538461538464,0.6447751902773147,0.38461538461538464,0.6447751902773147,1.5764539639937842,1.277942132756627,1.049090899768143,0.8894442709417557
D1,Mainz,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.11965811965811968,0.0,3.05085107923876,False,0.0,0.22810184305529166,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.38461538461538464,0.6447751902773147,0.3076923076923077,0.5763111218666236,1.1409536133993328,1.733758103013022,1.1409536133993328,0.9521904571390467
D1,RB Leipzig,Casa,Lay Empate,Jogo termina empatado,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.08974358974358973,0.0,3.05085107923876,False,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.0,0.22810184305529166,0.0,0.22810184305529166,2.315371837429602,1.2733034890189883,1.3008872711759818,0.5602785106645489
D1,Stuttgart,Casa,Lay Empate,Jogo termina empatado,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.08974358974358973,0.0,3.05085107923876,False,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,0.15384615384615385,0.4223517050863101,0.07692307692307693,0.3331453392824736,1.9276867824833335,1.733758103013022,1.0088366960464616,0.7100226978096958
D1,Wolfsburg,Casa,Lay Vitória,Equipa vence o jogo,13,0.15384615384615385,0.04325726318273798,0.4223517050863101,-0.29914529914529914,0.0,3.05085107923876,False,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.0,0.22810184305529166,0.15384615384615385,0.4223517050863101,0.15384615384615385,0.4223517050863101,1.2113858267710478,1.635407048113023,1.0658774200423857,0.6557438524302001
D1,St Pauli,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,12,0.16666666666666666,0.046964147614822246,0.44803635738467273,-0.23076923076923075,0.0,2.8867513459481287,False,0.16666666666666666,0.44803635738467273,0.0,0.2425007574992425,0.16666666666666666,0.44803635738467273,0.4166666666666667,0.6804926643446271,0.25,0.53231033912066,1.552328000849763,1.6051133570215186,1.247219128924647,0.9576845844606718
D1,St Pauli,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),12,0.16666666666666666,0.046964147614822246,0.44803635738467273,-0.10683760683760687,0.0,2.8867513459481287,False,0.16666666666666666,0.44803635738467273,0.0,0.2425007574992425,0.16666666666666666,0.44803635738467273,0.4166666666666667,0.6804926643446271,0.25,0.53231033912066,1.552328000849763,1.6051133570215186,1.247219128924647,0.9576845844606718
D1,Augsburg,Casa,Lay Empate,Jogo termina empatado,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.012820512820512803,0.0,2.773500981126145,False,0.15384615384615385,0.4223517050863101,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.23076923076923078,0.5025687399512693,0.15384615384615385,0.4223517050863101,2.178431116693276,1.8040060614705498,1.3323467750529825,0.6960093862470135
D1,FC Koln,Casa,Lay Empate,Jogo termina empatado,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.012820512820512803,0.0,2.773500981126145,False,0.0,0.22810184305529166,0.15384615384615385,0.4223517050863101,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,1.4915938022819473,1.6354070481130227,1.2917581249035897,0.7100226978096958
D1,Freiburg,Casa,Lay Cantos Over 10.5,Total de cantos Over 10.5,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.14529914529914528,0.0,2.773500981126145,False,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,1.3888823142513682,1.327898192433236,1.2064913185660093,0.5559026693385972
D1,Heidenheim,Casa,Lay Under 2.5,Menos de 2.5 golos no jogo,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.1581196581196581,0.0,2.773500981126145,False,0.23076923076923078,0.5025687399512693,0.0,0.22810184305529166,0.0,0.22810184305529166,0.38461538461538464,0.6447751902773147,0.38461538461538464,0.6447751902773147,1.5764539639937842,1.277942132756627,1.049090899768143,0.8894442709417557
D1,Heidenheim,Casa,Lay Cantos Over 10.5,Total de cantos Over 10.5,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.14529914529914528,0.0,2.773500981126145,False,0.23076923076923078,0.5025687399512693,0.0,0.22810184305529166,0.0,0.22810184305529166,0.38461538461538464,0.6447751902773147,0.38461538461538464,0.6447751902773147,1.5764539639937842,1.277942132756627,1.049090899768143,0.8894442709417557
D1,Hoffenheim,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.04273504273504275,0.0,2.773500981126145,False,0.07692307692307693,0.3331453392824736,0.3076923076923077,0.5763111218666236,0.0,0.22810184305529166,0.15384615384615385,0.4223517050863101,0.15384615384615385,0.4223517050863101,2.1122354181147664,1.5876744185038687,1.3846153846153846,0.7016743822995893
D1,Leverkusen,Casa,Lay Derrota,Equipa perde o jogo,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.07264957264957261,0.0,2.773500981126145,False,0.07692307692307693,0.3331453392824736,0.15384615384615385,0.4223517050863101,0.0,0.22810184305529166,0.0,0.22810184305529166,0.0,0.22810184305529166,2.234744468666762,1.3846153846153846,1.2917581249035897,0.7337993857053428
D1,Leverkusen,Casa,Lay Empate,Jogo termina empatado,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.012820512820512803,0.0,2.773500981126145,False,0.07692307692307693,0.3331453392824736,0.15384615384615385,0.4223517050863101,0.0,0.22810184305529166,0.0,0.22810184305529166,0.0,0.22810184305529166,2.234744468666762,1.3846153846153846,1.2917581249035897,0.7337993857053428
D1,M'gladbach,Casa,Lay Cantos Over 10.5,Total de cantos Over 10.5,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.14529914529914528,0.0,2.773500981126145,False,0.23076923076923078,0.5025687399512693,0.07692307692307693,0.3331453392824736,0.23076923076923078,0.5025687399512693,0.46153846153846156,0.7085656756816795,0.23076923076923078,0.5025687399512693,2.2373907034229212,2.567433733581329,1.2498520622516862,1.1989578808281796
D1,Mainz,Casa,Lay Vitória,Equipa vence o jogo,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.2222222222222222,0.0,2.773500981126145,False,0.0,0.22810184305529166,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.38461538461538464,0.6447751902773147,0.3076923076923077,0.5763111218666236,1.1409536133993328,1.733758103013022,1.1409536133993328,0.9521904571390467
D1,Mainz,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.16666666666666663,0.0,2.773500981126145,False,0.0,0.22810184305529166,0.0,0.22810184305529166,0.07692307692307693,0.3331453392824736,0.38461538461538464,0.6447751902773147,0.3076923076923077,0.5763111218666236,1.1409536133993328,1.733758103013022,1.1409536133993328,0.9521904571390467
D1,RB Leipzig,Casa,Lay Derrota,Equipa perde o jogo,13,0.23076923076923078,0.08179379092465708,0.5025687399512693,-0.07264957264957261,0.0,2.773500981126145,False,0.07692307692307693,0.3331453392824736,0.07692307692307693,0.3331453392824736,0.0,0.22810184305529166,0.0,0.22810184305529166,0.0,0.22810184305529166,2.315371837429602,1.2733034890189883,1.3008872711759818,0.5602785106645489
